947,88
964,88
1029,144
1033,150
825,171
895,184
969,192
900,200
890,211
916,213
890,219
925,219
941,228
856,247
1003,262
928,271
871,277
917,291
976,291
954,293
986,302
862,308
881,308
916,308
976,308
904,309
841,319
859,319
932,336
823,352
890,352
885,375
931,380
991,390
946,397
880,399
926,399
906,400
898,402
938,402
917,403
851,413
938,413
946,413
906,414
925,414
881,415
891,415
896,415
919,415
982,418
937,425
947,425
899,426
905,426
919,426
926,426
881,427
891,427
912,427
862,428
978,435
938,437
906,438
912,438
947,438
882,439
892,439
899,439
920,439
926,439
991,443
976,448
912,450
938,450
891,451
899,451
905,451
919,451
927,451
932,451
947,451
882,452
907,463
926,463
933,463
938,463
946,463
881,464
893,464
898,464
913,464
919,464
959,473
946,475
906,476
913,476
931,476
936,476
881,477
891,477
898,477
925,477
836,481
946,488
831,489
899,489
912,489
919,489
927,489
938,489
881,490
891,490
926,501
937,501
946,501
890,502
898,502
905,502
912,502
918,502
931,502
881,503
980,507
890,515
898,516
932,516
911,518
921,518
945,519
879,521
830,527
876,529
787,531
853,537
953,538
941,560
879,572
980,574
903,576
925,610
849,619
961,630
898,632
974,651
945,692
894,697
862,704
953,710
860,715
963,720
991,738
861,751
925,756
945,769
933,770
871,786
933,788
861,790
981,792
992,793
872,802
981,809
861,810
933,813
991,822
907,825
1000,825
962,832
872,847
983,857
862,858
873,869
999,870
983,878
861,886
992,901
940,911
862,916
873,916
941,916
982,917
936,921
885,922
982,922
987,922
918,923
946,924
951,926
963,926
982,927
973,930
956,935
949,943
991,988
