857,57
947,88
964,88
817,103
860,103
884,117
1029,131
841,142
1029,144
841,147
1033,150
825,171
868,177
840,183
872,183
823,184
895,184
1004,185
988,186
1013,190
969,192
1026,195
983,198
900,200
1028,200
1002,202
752,203
925,207
871,208
890,211
916,213
1002,217
890,219
925,219
925,225
941,228
867,229
849,236
979,242
888,244
856,247
945,249
1003,262
852,271
928,271
871,277
995,290
879,291
917,291
976,291
935,292
954,293
986,302
862,308
881,308
916,308
976,308
904,309
748,314
841,319
859,319
929,320
749,331
932,336
823,352
890,352
992,361
885,375
931,380
991,390
946,397
880,399
926,399
906,400
898,402
938,402
917,403
851,413
938,413
946,413
906,414
925,414
881,415
891,415
896,415
912,415
919,415
982,418
937,425
947,425
899,426
905,426
919,426
926,426
881,427
891,427
912,427
862,428
978,435
938,437
906,438
912,438
947,438
882,439
892,439
899,439
920,439
926,439
991,443
976,448
912,450
938,450
785,451
891,451
899,451
905,451
919,451
927,451
932,451
947,451
882,452
907,463
926,463
933,463
938,463
946,463
881,464
893,464
898,464
913,464
919,464
959,473
946,475
906,476
913,476
919,476
931,476
936,476
881,477
891,477
898,477
925,477
836,481
946,488
831,489
899,489
912,489
919,489
927,489
938,489
881,490
891,490
926,501
937,501
946,501
890,502
898,502
905,502
912,502
918,502
931,502
881,503
980,507
890,515
898,516
932,516
911,518
921,518
945,519
879,521
830,527
876,529
787,531
853,537
953,538
941,560
770,566
879,572
980,574
903,576
829,596
925,610
849,619
961,630
898,632
801,638
974,651
1018,662
837,689
859,691
945,692
860,696
894,697
862,704
953,710
860,715
867,717
963,720
991,738
861,751
925,756
945,769
933,770
990,781
871,786
933,788
861,790
981,792
992,793
872,802
981,809
861,810
933,813
991,822
907,825
1000,825
962,832
999,846
872,847
983,857
862,858
873,869
999,870
983,878
861,886
992,901
940,911
862,916
873,916
941,916
982,917
936,921
885,922
982,922
987,922
918,923
946,924
926,925
951,926
963,926
982,927
973,930
956,935
949,943
927,948
956,949
991,988
